19.12.2000	22.57
20.12.2000	24.93
21.12.2000	25.21
22.12.2000	23.98
25.12.2000	23.98
26.12.2000	23.98
27.12.2000	24.14
28.12.2000	24.09
29.12.2000	23.68
01.01.2001	23.68
02.01.2001	25.06
03.01.2001	25.06
04.01.2001	24.46
05.01.2001	24.12
08.01.2001	25.03
09.01.2001	24.49
10.01.2001	24.02
11.01.2001	22.49
12.01.2001	21.19
15.01.2001	20.6
16.01.2001	20.92
17.01.2001	20.07
18.01.2001	19.67
19.01.2001	18.92
22.01.2001	19.62
23.01.2001	19.38
24.01.2001	18.95
25.01.2001	18.75
26.01.2001	18.72
29.01.2001	19.22
30.01.2001	19.79
31.01.2001	20.07
01.02.2001	18.83
02.02.2001	18.69
05.02.2001	19.25
06.02.2001	17.95
07.02.2001	18.48
08.02.2001	17.71
09.02.2001	18.42
12.02.2001	17.91
13.02.2001	17.76
14.02.2001	18.7
15.02.2001	17.39
16.02.2001	19.31
19.02.2001	19.62
20.02.2001	19.42
21.02.2001	19.99
22.02.2001	20.94
23.02.2001	23.61
26.02.2001	22.39
27.02.2001	21.78
28.02.2001	22
01.03.2001	22.69
02.03.2001	21.34
05.03.2001	21.39
06.03.2001	19.5
07.03.2001	19.08
08.03.2001	19.12
09.03.2001	19.54
12.03.2001	22.13
13.03.2001	22.32
14.03.2001	26.54
15.03.2001	26.02
16.03.2001	27.54
19.03.2001	28.99
20.03.2001	27.05
21.03.2001	28.43
22.03.2001	31.94
23.03.2001	30.34
26.03.2001	26.75
27.03.2001	24.93
28.03.2001	28.02
29.03.2001	27.66
30.03.2001	27.54
02.04.2001	28.78
03.04.2001	32.16
04.04.2001	32.03
05.04.2001	28.55
06.04.2001	30.02
09.04.2001	28.32
10.04.2001	24.61
11.04.2001	23.88
12.04.2001	22.89
13.04.2001	22.89
16.04.2001	22.89
17.04.2001	26.09
18.04.2001	24.03
19.04.2001	23.96
20.04.2001	24.59
23.04.2001	26.29
24.04.2001	24.7
25.04.2001	23.94
26.04.2001	22.48
27.04.2001	21.22
30.04.2001	20.65
01.05.2001	20.65
02.05.2001	21.32
03.05.2001	23.44
04.05.2001	22.05
07.05.2001	22.47
08.05.2001	22.5
09.05.2001	22.81
10.05.2001	21.24
11.05.2001	20.96
14.05.2001	21.36
15.05.2001	22.08
16.05.2001	21.02
17.05.2001	20.73
18.05.2001	20.45
21.05.2001	20
22.05.2001	19.89
23.05.2001	19.52
24.05.2001	19.14
25.05.2001	19.37
28.05.2001	19.73
29.05.2001	20.72
30.05.2001	21.15
31.05.2001	20.46
01.06.2001	20.05
04.06.2001	20
05.06.2001	18.61
06.06.2001	18.91
07.06.2001	18.63
08.06.2001	18.71
11.06.2001	19.1
12.06.2001	21.03
13.06.2001	20.12
14.06.2001	21.58
15.06.2001	23.6
18.06.2001	24.85
19.06.2001	22.7
20.06.2001	22.97
21.06.2001	21.6
22.06.2001	20.82
25.06.2001	21.17
26.06.2001	22.29
27.06.2001	22.37
28.06.2001	20.82
29.06.2001	19.6
02.07.2001	19.51
03.07.2001	19.84
04.07.2001	20.56
05.07.2001	20.73
06.07.2001	23.63
09.07.2001	23.69
10.07.2001	24.3
11.07.2001	24.63
12.07.2001	23.53
13.07.2001	22.62
16.07.2001	23.88
17.07.2001	24.09
18.07.2001	25.08
19.07.2001	23.74
20.07.2001	23.69
23.07.2001	22.99
24.07.2001	24.55
25.07.2001	25.39
26.07.2001	23.82
27.07.2001	22.4
30.07.2001	22.1
31.07.2001	20.86
01.08.2001	20.56
02.08.2001	21.22
03.08.2001	21.21
06.08.2001	22.1
07.08.2001	21.99
08.08.2001	22.81
09.08.2001	23.67
10.08.2001	23.75
13.08.2001	23.57
14.08.2001	22.88
15.08.2001	23.01
16.08.2001	24.02
17.08.2001	25.42
20.08.2001	25.85
21.08.2001	25.01
22.08.2001	25.38
23.08.2001	24.16
24.08.2001	22.93
27.08.2001	23.82
28.08.2001	24.86
29.08.2001	25.41
30.08.2001	27.19
31.08.2001	26.3
03.09.2001	27.75
04.09.2001	26.98
05.09.2001	28.82
06.09.2001	30.99
07.09.2001	32.77
10.09.2001	34.21
11.09.2001	47.9
12.09.2001	44.32
13.09.2001	39.63
14.09.2001	48.67
17.09.2001	47.73
18.09.2001	44.78
19.09.2001	47.82
20.09.2001	51.96
21.09.2001	54.59
24.09.2001	49.08
25.09.2001	50.9
26.09.2001	48.68
27.09.2001	46.43
28.09.2001	41.77
01.10.2001	41.95
02.10.2001	43.04
03.10.2001	39.38
04.10.2001	41.64
05.10.2001	42.94
08.10.2001	43.34
09.10.2001	42.08
10.10.2001	39.3
11.10.2001	39.38
12.10.2001	42.37
15.10.2001	43.78
16.10.2001	41.55
17.10.2001	44.65
18.10.2001	45.57
19.10.2001	45.16
22.10.2001	41.59
23.10.2001	38.77
24.10.2001	39.01
25.10.2001	40.1
26.10.2001	37.63
29.10.2001	39.84
30.10.2001	41.71
31.10.2001	41.44
01.11.2001	40.55
02.11.2001	39.94
05.11.2001	38.24
06.11.2001	39.21
07.11.2001	36.73
08.11.2001	35.62
09.11.2001	35.05
12.11.2001	38.06
13.11.2001	34.73
14.11.2001	35.27
15.11.2001	35.09
16.11.2001	33.29
19.11.2001	32.06
20.11.2001	32.48
21.11.2001	31.98
22.11.2001	29.69
23.11.2001	29.03
26.11.2001	29.98
27.11.2001	29.92
28.11.2001	32.26
29.11.2001	32.56
30.11.2001	31.06
03.12.2001	30.71
04.12.2001	29.97
05.12.2001	28.47
06.12.2001	29.37
07.12.2001	28.6
10.12.2001	29.76
11.12.2001	29.48
12.12.2001	30.19
13.12.2001	31.18
14.12.2001	31.09
17.12.2001	29.6
18.12.2001	30.15
19.12.2001	29.85
20.12.2001	30.66
21.12.2001	29.52
24.12.2001	29.52
25.12.2001	29.52
26.12.2001	29.52
27.12.2001	29.19
28.12.2001	28.34
31.12.2001	28.34
01.01.2002	28.34
02.01.2002	29.94
03.01.2002	28.07
04.01.2002	27.35
07.01.2002	28.65
08.01.2002	27.88
09.01.2002	27.66
10.01.2002	28.53
11.01.2002	28.08
14.01.2002	30.12
15.01.2002	29.91
16.01.2002	31.24
17.01.2002	29.02
18.01.2002	28.55
21.01.2002	29.06
22.01.2002	28.73
23.01.2002	26.74
24.01.2002	25.87
25.01.2002	25.19
28.01.2002	25.54
29.01.2002	26.55
30.01.2002	27.24
31.01.2002	25.97
01.02.2002	25.33
04.02.2002	26.83
05.02.2002	28.45
06.02.2002	30.6
07.02.2002	29.59
08.02.2002	29.44
11.02.2002	28.2
12.02.2002	28.81
13.02.2002	28.15
14.02.2002	27.26
15.02.2002	27.92
18.02.2002	27.78
19.02.2002	28.48
20.02.2002	28.69
21.02.2002	27.4
22.02.2002	28.17
25.02.2002	26.93
26.02.2002	26.07
27.02.2002	25.61
28.02.2002	25.15
01.03.2002	24.15
04.03.2002	24.61
05.03.2002	24.84
06.03.2002	24.34
07.03.2002	25.17
08.03.2002	24.19
11.03.2002	24.59
12.03.2002	24.78
13.03.2002	24.65
14.03.2002	24.08
15.03.2002	23.02
18.03.2002	23.2
19.03.2002	22.71
20.03.2002	22.65
21.03.2002	21.81
22.03.2002	21.41
25.03.2002	21.4
26.03.2002	20.76
27.03.2002	20.03
28.03.2002	20.01
29.03.2002	20.01
01.04.2002	20.01
02.04.2002	22.37
03.04.2002	22.36
04.04.2002	22.88
05.04.2002	22.6
08.04.2002	24.9
09.04.2002	24.72
10.04.2002	23.35
11.04.2002	24.23
12.04.2002	23.98
15.04.2002	23.81
16.04.2002	22.61
17.04.2002	22.29
18.04.2002	23.83
19.04.2002	22.04
22.04.2002	23.24
23.04.2002	23.62
24.04.2002	23.32
25.04.2002	25.36
26.04.2002	25.34
29.04.2002	25.68
30.04.2002	25.14
01.05.2002	25.14
02.05.2002	25.94
03.05.2002	26.44
06.05.2002	26.11
07.05.2002	27.2
08.05.2002	25.03
09.05.2002	25.13
10.05.2002	26.05
13.05.2002	25.95
14.05.2002	25.47
15.05.2002	24.54
16.05.2002	25.2
17.05.2002	24.8
20.05.2002	25.47
21.05.2002	25.32
22.05.2002	26.46
23.05.2002	26.44
24.05.2002	25.54
27.05.2002	25.27
28.05.2002	25.41
29.05.2002	25.53
30.05.2002	27.46
31.05.2002	26.28
03.06.2002	27
04.06.2002	29.66
05.06.2002	28.96
06.06.2002	28.61
07.06.2002	29.88
10.06.2002	30.1
11.06.2002	28.68
12.06.2002	30.92
13.06.2002	30.53
14.06.2002	34.94
17.06.2002	32.28
18.06.2002	32.31
19.06.2002	33.34
20.06.2002	37.59
21.06.2002	37.31
24.06.2002	38.66
25.06.2002	36.92
26.06.2002	40.27
27.06.2002	38.41
28.06.2002	35.95
01.07.2002	36.6
02.07.2002	40.15
03.07.2002	42.11
04.07.2002	39.28
05.07.2002	36.25
08.07.2002	37.83
09.07.2002	38.19
10.07.2002	41.55
11.07.2002	47.15
12.07.2002	47.02
15.07.2002	53.39
16.07.2002	54.3
17.07.2002	52.26
18.07.2002	49.34
19.07.2002	51.07
22.07.2002	55.48
23.07.2002	58.19
24.07.2002	57.06
25.07.2002	58.76
26.07.2002	57.06
29.07.2002	49.01
30.07.2002	47.22
31.07.2002	49.43
01.08.2002	50.1
02.08.2002	53.17
05.08.2002	56.94
06.08.2002	55.42
07.08.2002	56.9
08.08.2002	53.56
09.08.2002	52.01
12.08.2002	54.12
13.08.2002	53.42
14.08.2002	52.76
15.08.2002	49.86
16.08.2002	45.06
19.08.2002	40.41
20.08.2002	41.84
21.08.2002	40.98
22.08.2002	41.4
23.08.2002	42.17
26.08.2002	42.71
27.08.2002	41.92
28.08.2002	46.7
29.08.2002	49.11
30.08.2002	47.72
02.09.2002	50.66
03.09.2002	58.69
04.09.2002	58.45
05.09.2002	58.72
06.09.2002	51.47
09.09.2002	53.79
10.09.2002	52
11.09.2002	48.31
12.09.2002	50.18
13.09.2002	51.69
16.09.2002	52.22
17.09.2002	51.83
18.09.2002	55.43
19.09.2002	57.18
20.09.2002	54.77
23.09.2002	58.87
24.09.2002	60.38
25.09.2002	57.7
26.09.2002	54.78
27.09.2002	56.06
30.09.2002	60.03
01.10.2002	58.66
02.10.2002	57.17
03.10.2002	58.07
04.10.2002	61.49
07.10.2002	62.63
08.10.2002	61.5
09.10.2002	59.34
10.10.2002	55.12
11.10.2002	50.92
14.10.2002	53.06
15.10.2002	50.84
16.10.2002	52.79
17.10.2002	50.66
18.10.2002	51.96
21.10.2002	51.76
22.10.2002	52.13
23.10.2002	54.24
24.10.2002	52.94
25.10.2002	50.82
28.10.2002	49.85
29.10.2002	51.76
30.10.2002	50.15
31.10.2002	49.25
01.11.2002	48
04.11.2002	47.06
05.11.2002	46.43
06.11.2002	46.8
07.11.2002	49.56
08.11.2002	51.34
11.11.2002	51.95
12.11.2002	50.34
13.11.2002	50.11
14.11.2002	48.42
15.11.2002	45.62
18.11.2002	44.26
19.11.2002	42.83
20.11.2002	42.13
21.11.2002	39.85
22.11.2002	37.9
25.11.2002	38.31
26.11.2002	39.8
27.11.2002	36.62
28.11.2002	36.15
29.11.2002	37.46
02.12.2002	37.63
03.12.2002	42.49
04.12.2002	41.94
05.12.2002	43.71
06.12.2002	45.71
09.12.2002	48.15
10.12.2002	45.79
11.12.2002	43.76
12.12.2002	44.6
13.12.2002	44.85
16.12.2002	42.56
17.12.2002	43.51
18.12.2002	46.57
19.12.2002	50.5
20.12.2002	47.2
23.12.2002	47.97
24.12.2002	47.97
25.12.2002	47.97
26.12.2002	47.97
27.12.2002	50.82
30.12.2002	51.13
31.12.2002	51.13
01.01.2003	51.13
02.01.2003	45.86
03.01.2003	44.4
06.01.2003	44.21
07.01.2003	45.43
08.01.2003	46.18
09.01.2003	45.63
10.01.2003	44.17
13.01.2003	44.04
14.01.2003	43.03
15.01.2003	43.78
16.01.2003	42.66
17.01.2003	45.63
20.01.2003	46.81
21.01.2003	48.47
22.01.2003	49.99
23.01.2003	50.37
24.01.2003	51.03
27.01.2003	56.71
28.01.2003	55.56
29.01.2003	54.13
30.01.2003	51.48
31.01.2003	46.52
03.02.2003	46.68
04.02.2003	49.08
05.02.2003	47.62
06.02.2003	49.75
07.02.2003	48.78
10.02.2003	49.47
11.02.2003	46.2
12.02.2003	47.26
13.02.2003	47.25
14.02.2003	45.17
17.02.2003	43.48
18.02.2003	43.08
19.02.2003	44.41
20.02.2003	44.69
21.02.2003	43.14
24.02.2003	47.42
25.02.2003	51.42
26.02.2003	51.58
27.02.2003	50.11
28.02.2003	47.42
03.03.2003	46.91
04.03.2003	47.78
05.03.2003	46.69
06.03.2003	47.01
07.03.2003	46.94
10.03.2003	50.71
11.03.2003	50.99
12.03.2003	52.88
13.03.2003	49.3
14.03.2003	49.79
17.03.2003	53.11
18.03.2003	53.54
19.03.2003	54.77
20.03.2003	53.59
21.03.2003	46.66
24.03.2003	52.03
25.03.2003	50.98
26.03.2003	48.3
27.03.2003	46.64
28.03.2003	46.14
31.03.2003	48.79
01.04.2003	47.28
02.04.2003	46.67
03.04.2003	47.53
04.04.2003	46.77
07.04.2003	46.04
08.04.2003	45.21
09.04.2003	43.65
10.04.2003	41.95
11.04.2003	39.14
14.04.2003	37.07
15.04.2003	35.55
16.04.2003	36.64
17.04.2003	36.43
18.04.2003	36.43
21.04.2003	36.43
22.04.2003	36.97
23.04.2003	35.3
24.04.2003	35.93
25.04.2003	36.31
28.04.2003	34.48
29.04.2003	35.71
30.04.2003	34.78
01.05.2003	34.78
02.05.2003	34.37
05.05.2003	34.86
06.05.2003	34.15
07.05.2003	34.42
08.05.2003	36.78
09.05.2003	35.78
12.05.2003	36.97
13.05.2003	37.7
14.05.2003	36.59
15.05.2003	33.9
16.05.2003	32.23
19.05.2003	38.6
20.05.2003	38.4
21.05.2003	39.29
22.05.2003	36.18
23.05.2003	37.27
26.05.2003	36.74
27.05.2003	36.04
28.05.2003	34.53
29.05.2003	34.02
